Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	interleukin-1-mediated signaling pathway (GO:0070498)	20/94	2.325175e-04	1.688882e-02	0	0	2.742048e+00	2.294147e+01	PSMD11;PSMD13;NFKBIA;PSMD9;PSMB4;PSMC5;PSMD7;PSMB5;PSMD4;UBB;PSMC3;PSMD5;PSMB3;PSMC4;PSMC1;PSMD3;UBE2N;UBE2V1;PSMF1;SQSTM1
GO_Biological_Process_2021	NIK/NF-kappaB signaling (GO:0038061)	17/74	2.567311e-04	1.829573e-02	0	0	3.023634e+00	2.499783e+01	PSMD11;PSMD13;TRAF2;PSMD9;PSMB4;PSMC5;PSMD7;PSMB5;PSMD4;PSMC3;PSMD5;PSMB3;PSMC4;PSMC1;PSMD3;PSMF1;COPS8
GO_Biological_Process_2021	U4 snRNA 3'-end processing (GO:0034475)	5/8	2.648527e-04	1.852498e-02	0	0	1.683417e+01	1.386519e+02	EXOSC7;EXOSC5;EXOSC4;EXOSC9;EXOSC2
GO_Biological_Process_2021	regulation of cell cycle phase transition (GO:1901987)	20/95	2.699026e-04	1.853495e-02	0	0	2.705338e+00	2.223098e+01	ANAPC15;PSMD11;ANAPC7;PSMD13;PSMD9;PSMB4;PSMC5;PSMD7;PSMB5;PSMD4;PSMC3;PSMD5;PSMB3;PSMC4;PSMC1;PSMD3;CDC16;ANAPC5;BUB3;PSMF1
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	31/178	2.831867e-04	1.893765e-02	0	0	2.144130e+00	1.751626e+01	ANAPC15;PSMD11;PSMD13;PSMD9;SLC9A3R1;PSMB4;PSMD7;PSMB5;PSMD4;PSMD5;PSMB3;PSMD3;RCC1;PIM3;PIM2;PSMF1;BUB3;EIF4E;PRMT5;DUSP3;ANAPC7;USP2;ASNS;THAP1;PSMC5;PSMC3;PSMC4;PSMC1;CDC16;CDK10;ANAPC5
GO_Biological_Process_2021	pyruvate metabolic process (GO:0006090)	14/55	2.857945e-04	1.893765e-02	0	0	3.459032e+00	2.822652e+01	TPI1;PGAM1;ENO1;PDHB;ENO3;LDHA;PKM;PGK1;ME3;ALDOC;HAGH;ALDOA;GAPDH;PFKM
GO_Biological_Process_2021	nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	11/37	2.955612e-04	1.924715e-02	0	0	4.282151e+00	3.479948e+01	RFC5;POLD4;UBB;NTHL1;RFC2;ERCC1;POLD2;RPA2;GTF2H3;GTF2H4;DDB2
GO_Biological_Process_2021	neutral lipid catabolic process (GO:0046461)	4/5	3.075370e-04	1.934573e-02	0	0	4.038402e+01	3.265821e+02	ABHD12;LYPLA2;ABHD6;MGLL
GO_Biological_Process_2021	regulation of actin nucleation (GO:0051125)	6/12	3.077409e-04	1.934573e-02	0	0	1.010444e+01	8.170709e+01	ARF1;ARFIP2;PICK1;CORO1A;ARPIN;CORO1B
GO_Biological_Process_2021	translational termination (GO:0006415)	20/96	3.124410e-04	1.934573e-02	0	0	2.669594e+00	2.154655e+01	PTCD3;MRPS26;MRPS27;MRPS12;MRPL38;MRPL49;MRPS18B;MRPL37;ERAL1;MRPL45;MRPL35;MRPS5;MRPL10;MRPL55;MRPL4;MRPL2;MRPS9;MRPL9;MRRF;DAP3
GO_Biological_Process_2021	dolichol-linked oligosaccharide biosynthetic process (GO:0006488)	7/17	4.170701e-04	2.500435e-02	0	0	7.075486e+00	5.506325e+01	DOLPP1;ALG14;ALG3;ALG12;DOLK;ALG1;MPDU1
GO_Biological_Process_2021	tail-anchored membrane protein insertion into ER membrane (GO:0071816)	7/17	4.170701e-04	2.500435e-02	0	0	7.075486e+00	5.506325e+01	UBL4A;SGTA;EMC3;GET1;GET3;EMC9;GET4
GO_Biological_Process_2021	metallo-sulfur cluster assembly (GO:0031163)	8/22	4.379130e-04	2.584371e-02	0	0	5.777848e+00	4.468293e+01	NFU1;ISCA1;NFS1;CIAPIN1;CIAO3;NUBP1;CIAO1;NUBP2
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	15/64	4.626009e-04	2.688067e-02	0	0	3.101391e+00	2.381449e+01	CDKN2D;XBP1;TMEM161A;HTRA2;ENO1;PARK7;PTTG1IP;SOD2;HERPUD1;CREB3;BAG5;ARMC10;PPIF;BCL2L1;HSPA1A
GO_Biological_Process_2021	negative regulation of mitotic cell cycle phase transition (GO:1901991)	19/92	4.902106e-04	2.761998e-02	0	0	2.639298e+00	2.011323e+01	CDKN2D;PSMD11;PRMT2;PSMD13;PSMD9;PSMB4;PSMC5;PSMD7;PSMB5;PSMD4;PSMC3;PSMD5;PSMB3;CDK4;PSMC4;PSMC1;PSMD3;CDK2AP2;PSMF1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	17/78	4.963886e-04	2.761998e-02	0	0	2.824740e+00	2.149105e+01	PSMD11;PSMD13;PSMD9;PSMB4;PSMC5;PSMD7;PSMB5;PSMD4;PSMC3;PSMD5;PSMB3;PSMC4;PSMC1;PSMD3;PSMF1;SEC22B;VAMP3
GO_Biological_Process_2021	Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	18/85	4.972621e-04	2.761998e-02	0	0	2.723680e+00	2.071738e+01	PSMD11;PSMD13;PSMD9;PSMB4;PSMC5;PSMD7;PSMB5;PSMD4;PSMC3;PSMD5;PSMB3;PSMC4;PSMC1;PSMD3;DVL1;AP2S1;PSMF1;AP2M1
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	32/192	5.099650e-04	2.791504e-02	0	0	2.033145e+00	1.541362e+01	DDX49;DDX47;PAK1IP1;RRP1;SNU13;NOC4L;RRP9;RRP7A;EXOSC7;EXOSC5;EXOSC4;NOB1;EXOSC9;PES1;RRP36;GLUL;EXOSC2;NOP56;NOP16;PIH1D1;WDR18;WDR74;LTO1;IMP4;WDR55;BYSL;RCL1;BOP1;TBL3;LSG1;EIF6;SBDS
GO_Biological_Process_2021	nuclear RNA surveillance (GO:0071027)	5/9	5.515021e-04	2.975748e-02	0	0	1.262493e+01	9.472315e+01	EXOSC7;EXOSC5;EXOSC4;EXOSC9;DXO
GO_Biological_Process_2021	fatty acid oxidation (GO:0019395)	14/59	6.199028e-04	3.297708e-02	0	0	3.150868e+00	2.327215e+01	ACADVL;MECR;ECI1;ECI2;CROT;ADH5;ACAT1;HADHB;SLC25A17;SCP2;ILVBL;HACL1;ACADM;HADH
