Gene stable ID	Gene name	GO term accession
ENSMUSG00000042903	Foxo4	GO:0001228
ENSMUSG00000042903	Foxo4	GO:0001228
ENSMUSG00000004040	Stat3	GO:0001228
ENSMUSG00000004040	Stat3	GO:0001228
ENSMUSG00000004040	Stat3	GO:0001228
ENSMUSG00000004040	Stat3	GO:0001228
ENSMUSG00000063672	Nkx6-3	GO:0001228
ENSMUSG00000063672	Nkx6-3	GO:0001228
ENSMUSG00000026815	Gfi1b	GO:0001228
ENSMUSG00000023284	Zfp605	GO:0001228
ENSMUSG00000023284	Zfp605	GO:0001228
ENSMUSG00000023284	Zfp605	GO:0001228
ENSMUSG00000032119	Hinfp	GO:0001228
ENSMUSG00000032119	Hinfp	GO:0001228
ENSMUSG00000032119	Hinfp	GO:0001228
ENSMUSG00000009406	Elk1	GO:0001228
ENSMUSG00000009406	Elk1	GO:0001228
ENSMUSG00000048249	Crebrf	GO:0001228
ENSMUSG00000048249	Crebrf	GO:0001228
ENSMUSG00000070709	Zfp974	GO:0001228
ENSMUSG00000070709	Zfp974	GO:0001228
ENSMUSG00000063047	Zfp780b	GO:0001228
ENSMUSG00000063047	Zfp780b	GO:0001228
ENSMUSG00000063047	Zfp780b	GO:0001228
ENSMUSG00000015579	Nkx2-5	GO:0001228
ENSMUSG00000015579	Nkx2-5	GO:0001216
ENSMUSG00000015579	Nkx2-5	GO:0001228
ENSMUSG00000015579	Nkx2-5	GO:0001216
ENSMUSG00000015579	Nkx2-5	GO:0001228
ENSMUSG00000000435	Myf5	GO:0001228
ENSMUSG00000035923	Myf6	GO:0001228
ENSMUSG00000045598	Zfp553	GO:0001228
ENSMUSG00000045598	Zfp553	GO:0001228
ENSMUSG00000054716	Zfp771	GO:0001228
ENSMUSG00000032411	Tfdp2	GO:0001228
ENSMUSG00000026805	Barhl1	GO:0001228
ENSMUSG00000026805	Barhl1	GO:0001228
ENSMUSG00000026805	Barhl1	GO:0001228
ENSMUSG00000057098	Ebf1	GO:0001228
ENSMUSG00000031734	Irx3	GO:0001228
ENSMUSG00000031734	Irx3	GO:0001228
ENSMUSG00000038331	Satb2	GO:0001228
ENSMUSG00000038331	Satb2	GO:0001228
ENSMUSG00000038331	Satb2	GO:0001228
ENSMUSG00000038331	Satb2	GO:0001228
ENSMUSG00000031738	Irx6	GO:0001228
ENSMUSG00000031738	Irx6	GO:0001228
ENSMUSG00000039410	Prdm16	GO:0001228
ENSMUSG00000039410	Prdm16	GO:0001228
ENSMUSG00000039410	Prdm16	GO:0001228
ENSMUSG00000039410	Prdm16	GO:0001228
ENSMUSG00000040489	Sox30	GO:0001228
ENSMUSG00000040489	Sox30	GO:0001228
ENSMUSG00000048012	Zfp473	GO:0001228
ENSMUSG00000048012	Zfp473	GO:0001228
ENSMUSG00000074867	Zfp808	GO:0001228
ENSMUSG00000074867	Zfp808	GO:0001228
ENSMUSG00000008575	Nfib	GO:0001228
ENSMUSG00000008575	Nfib	GO:0001228
ENSMUSG00000008575	Nfib	GO:0001228
ENSMUSG00000008575	Nfib	GO:0001228
ENSMUSG00000008575	Nfib	GO:0001228
ENSMUSG00000008575	Nfib	GO:0001228
ENSMUSG00000008575	Nfib	GO:0001228
ENSMUSG00000029503	P2rx2	GO:0001228
ENSMUSG00000029503	P2rx2	GO:0001228
ENSMUSG00000029503	P2rx2	GO:0001228
ENSMUSG00000029503	P2rx2	GO:0001228
ENSMUSG00000029503	P2rx2	GO:0001228
ENSMUSG00000038539	Atf5	GO:0001228
ENSMUSG00000038539	Atf5	GO:0001228
ENSMUSG00000038539	Atf5	GO:0001228
ENSMUSG00000038539	Atf5	GO:0001228
ENSMUSG00000038539	Atf5	GO:0001228
ENSMUSG00000024955	Esrra	GO:0001228
ENSMUSG00000031326	Cdx4	GO:0001228
ENSMUSG00000031326	Cdx4	GO:0001228
ENSMUSG00000024986	Hhex	GO:0001228
ENSMUSG00000024986	Hhex	GO:0001228
ENSMUSG00000073043	Atoh1	GO:0001228
ENSMUSG00000002111	Spi1	GO:0001228
ENSMUSG00000002111	Spi1	GO:0001216
ENSMUSG00000002111	Spi1	GO:0001216
ENSMUSG00000071341	Egr4	GO:0001228
ENSMUSG00000019768	Esr1	GO:0001228
ENSMUSG00000019768	Esr1	GO:0001228
ENSMUSG00000019768	Esr1	GO:0001228
ENSMUSG00000019768	Esr1	GO:0001228
ENSMUSG00000050397	Foxl2	GO:0001228
ENSMUSG00000039153	Runx2	GO:0001228
ENSMUSG00000039153	Runx2	GO:0001228
ENSMUSG00000039153	Runx2	GO:0001228
ENSMUSG00000039153	Runx2	GO:0001228
ENSMUSG00000062743	Zfp677	GO:0001228
ENSMUSG00000062743	Zfp677	GO:0001228
ENSMUSG00000015619	Gata3	GO:0001228
ENSMUSG00000015619	Gata3	GO:0001228
ENSMUSG00000015619	Gata3	GO:0001228
ENSMUSG00000032292	Nr2e3	GO:0001228
ENSMUSG00000032292	Nr2e3	GO:0001228
ENSMUSG00000023892	Zfp51	GO:0001228
ENSMUSG00000057409	Zfp53	GO:0001228
ENSMUSG00000057409	Zfp53	GO:0001228
ENSMUSG00000051341	Zfp52	GO:0001228
ENSMUSG00000051341	Zfp52	GO:0001228
ENSMUSG00000067931	Zfp948	GO:0001228
ENSMUSG00000023932	Cdc5l	GO:0001228
ENSMUSG00000040841	Six5	GO:0001228
ENSMUSG00000040841	Six5	GO:0001228
ENSMUSG00000030001	Figla	GO:0001228
ENSMUSG00000037188	Grhl3	GO:0001228
ENSMUSG00000037188	Grhl3	GO:0001228
ENSMUSG00000037188	Grhl3	GO:0001228
ENSMUSG00000048450	Msx1	GO:0001228
ENSMUSG00000024220	Zfp523	GO:0001228
ENSMUSG00000024220	Zfp523	GO:0001228
ENSMUSG00000024220	Zfp523	GO:0001228
ENSMUSG00000024220	Zfp523	GO:0001228
ENSMUSG00000046311	Zfp62	GO:0001228
ENSMUSG00000046311	Zfp62	GO:0001228
ENSMUSG00000046311	Zfp62	GO:0001228
ENSMUSG00000046311	Zfp62	GO:0001228
ENSMUSG00000045639	Zfp629	GO:0001228
ENSMUSG00000045639	Zfp629	GO:0001228
ENSMUSG00000045639	Zfp629	GO:0001228
ENSMUSG00000029771	Irf5	GO:0001228
ENSMUSG00000029771	Irf5	GO:0001228
ENSMUSG00000029771	Irf5	GO:0001228
ENSMUSG00000027490	E2f1	GO:0001216
ENSMUSG00000027490	E2f1	GO:0001216
ENSMUSG00000059842	Zfp341	GO:0001216
ENSMUSG00000059842	Zfp341	GO:0001216
ENSMUSG00000059842	Zfp341	GO:0001216
ENSMUSG00000059842	Zfp341	GO:0001216
ENSMUSG00000026610	Esrrg	GO:0001228
ENSMUSG00000026610	Esrrg	GO:0001228
ENSMUSG00000026610	Esrrg	GO:0001228
ENSMUSG00000026610	Esrrg	GO:0001228
ENSMUSG00000026610	Esrrg	GO:0001228
ENSMUSG00000026610	Esrrg	GO:0001228
ENSMUSG00000018983	E2f2	GO:0001228
ENSMUSG00000018983	E2f2	GO:0001228
ENSMUSG00000046556	Zfp319	GO:0001228
ENSMUSG00000003545	Fosb	GO:0001228
ENSMUSG00000028042	Zbtb7b	GO:0001228
ENSMUSG00000028042	Zbtb7b	GO:0001228
ENSMUSG00000028042	Zbtb7b	GO:0001228
ENSMUSG00000028042	Zbtb7b	GO:0001228
ENSMUSG00000061079	Zfp143	GO:0001228
ENSMUSG00000061079	Zfp143	GO:0001228
ENSMUSG00000061079	Zfp143	GO:0001228
ENSMUSG00000061079	Zfp143	GO:0001228
ENSMUSG00000061079	Zfp143	GO:0001228
ENSMUSG00000038805	Six3	GO:0001228
ENSMUSG00000038805	Six3	GO:0001228
ENSMUSG00000015605	Srf	GO:0001228
ENSMUSG00000015605	Srf	GO:0001228
ENSMUSG00000015605	Srf	GO:0001228
ENSMUSG00000049728	Zfp668	GO:0001228
ENSMUSG00000049728	Zfp668	GO:0001228
ENSMUSG00000049728	Zfp668	GO:0001228
ENSMUSG00000049728	Zfp668	GO:0001228
ENSMUSG00000042613	Pbxip1	GO:0001228
ENSMUSG00000042613	Pbxip1	GO:0001228
ENSMUSG00000058440	Nrf1	GO:0001228
ENSMUSG00000058440	Nrf1	GO:0001228
ENSMUSG00000058440	Nrf1	GO:0001228
ENSMUSG00000058440	Nrf1	GO:0001228
ENSMUSG00000058440	Nrf1	GO:0001228
ENSMUSG00000052684	Jun	GO:0001228
ENSMUSG00000052684	Jun	GO:0001228
ENSMUSG00000032402	Smad3	GO:0001228
ENSMUSG00000032402	Smad3	GO:0001228
ENSMUSG00000032402	Smad3	GO:0001228
ENSMUSG00000026436	Elk4	GO:0001228
ENSMUSG00000026436	Elk4	GO:0001228
ENSMUSG00000026436	Elk4	GO:0001228
ENSMUSG00000002057	Foxn1	GO:0001228
ENSMUSG00000002057	Foxn1	GO:0001228
ENSMUSG00000017724	Etv4	GO:0001228
ENSMUSG00000017724	Etv4	GO:0001228
ENSMUSG00000001493	Meox1	GO:0001228
ENSMUSG00000023990	Tfeb	GO:0001228
ENSMUSG00000023990	Tfeb	GO:0001228
ENSMUSG00000026628	Atf3	GO:0001228
ENSMUSG00000026628	Atf3	GO:0001228
ENSMUSG00000026628	Atf3	GO:0001228
ENSMUSG00000044542	Prop1	GO:0001228
ENSMUSG00000028565	Nfia	GO:0001228
ENSMUSG00000028565	Nfia	GO:0001228
ENSMUSG00000028565	Nfia	GO:0001228
ENSMUSG00000019817	Plagl1	GO:0001228
ENSMUSG00000019817	Plagl1	GO:0001228
ENSMUSG00000019817	Plagl1	GO:0001228
ENSMUSG00000019817	Plagl1	GO:0001228
ENSMUSG00000019817	Plagl1	GO:0001228
ENSMUSG00000019817	Plagl1	GO:0001228
ENSMUSG00000027684	Mecom	GO:0001228
ENSMUSG00000027684	Mecom	GO:0001228
ENSMUSG00000027684	Mecom	GO:0001228
ENSMUSG00000038705	Gmeb2	GO:0001228
ENSMUSG00000038705	Gmeb2	GO:0001228
ENSMUSG00000038705	Gmeb2	GO:0001228
ENSMUSG00000038705	Gmeb2	GO:0001228
ENSMUSG00000044312	Neurog3	GO:0001228
ENSMUSG00000044312	Neurog3	GO:0001228
ENSMUSG00000044312	Neurog3	GO:0001228
ENSMUSG00000015501	Hivep2	GO:0001228
ENSMUSG00000015501	Hivep2	GO:0001228
ENSMUSG00000015501	Hivep2	GO:0001228
ENSMUSG00000002983	Relb	GO:0001228
ENSMUSG00000003184	Irf3	GO:0001228
ENSMUSG00000003184	Irf3	GO:0001228
ENSMUSG00000003184	Irf3	GO:0001228
ENSMUSG00000003184	Irf3	GO:0001228
ENSMUSG00000027938	Creb3l4	GO:0001228
ENSMUSG00000027938	Creb3l4	GO:0001228
ENSMUSG00000027938	Creb3l4	GO:0001228
ENSMUSG00000027938	Creb3l4	GO:0001228
ENSMUSG00000026017	Carf	GO:0001228
ENSMUSG00000026017	Carf	GO:0001228
ENSMUSG00000026017	Carf	GO:0001228
ENSMUSG00000026017	Carf	GO:0001228
ENSMUSG00000038648	Creb3l2	GO:0001228
ENSMUSG00000038648	Creb3l2	GO:0001228
ENSMUSG00000038648	Creb3l2	GO:0001228
ENSMUSG00000033249	Hsf4	GO:0001228
ENSMUSG00000033249	Hsf4	GO:0001228
ENSMUSG00000019982	Myb	GO:0001228
ENSMUSG00000019982	Myb	GO:0001228
ENSMUSG00000019982	Myb	GO:0001228
ENSMUSG00000014859	E2f4	GO:0001228
ENSMUSG00000014859	E2f4	GO:0001216
ENSMUSG00000014859	E2f4	GO:0001216
ENSMUSG00000014859	E2f4	GO:0001228
ENSMUSG00000027667	Zfp639	GO:0001228
ENSMUSG00000027667	Zfp639	GO:0001228
ENSMUSG00000027667	Zfp639	GO:0001228
ENSMUSG00000027667	Zfp639	GO:0001228
ENSMUSG00000031965	Tbx20	GO:0001228
ENSMUSG00000031965	Tbx20	GO:0001228
ENSMUSG00000030544	Mesp1	GO:0001228
ENSMUSG00000030544	Mesp1	GO:0001228
ENSMUSG00000029556	Hnf1a	GO:0001228
ENSMUSG00000029556	Hnf1a	GO:0001228
ENSMUSG00000023391	Dlx2	GO:0001228
ENSMUSG00000045680	Tcf21	GO:0001228
ENSMUSG00000051510	Mafg	GO:0001228
ENSMUSG00000051510	Mafg	GO:0001228
ENSMUSG00000051510	Mafg	GO:0001228
ENSMUSG00000051510	Mafg	GO:0001228
ENSMUSG00000026586	Prrx1	GO:0001228
ENSMUSG00000026586	Prrx1	GO:0001228
ENSMUSG00000026586	Prrx1	GO:0001228
ENSMUSG00000026586	Prrx1	GO:0001228
ENSMUSG00000026586	Prrx1	GO:0001228
ENSMUSG00000034486	Gbx2	GO:0001228
ENSMUSG00000032998	Foxj3	GO:0001228
ENSMUSG00000032998	Foxj3	GO:0001228
ENSMUSG00000032998	Foxj3	GO:0001228
ENSMUSG00000039656	Rxrb	GO:0001228
ENSMUSG00000039656	Rxrb	GO:0001228
ENSMUSG00000039656	Rxrb	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000009741	Ubp1	GO:0001228
ENSMUSG00000032897	Nfyc	GO:0001228
ENSMUSG00000032897	Nfyc	GO:0001228
ENSMUSG00000032897	Nfyc	GO:0001228
ENSMUSG00000032897	Nfyc	GO:0001228
ENSMUSG00000032897	Nfyc	GO:0001228
ENSMUSG00000032897	Nfyc	GO:0001228
ENSMUSG00000032897	Nfyc	GO:0001228
ENSMUSG00000032897	Nfyc	GO:0001228
ENSMUSG00000032744	Heyl	GO:0001228
ENSMUSG00000055320	Tead1	GO:0001228
ENSMUSG00000071076	Jund	GO:0001228
ENSMUSG00000071076	Jund	GO:0001228
ENSMUSG00000071076	Jund	GO:0001228
ENSMUSG00000071076	Jund	GO:0001228
ENSMUSG00000071076	Jund	GO:0001228
ENSMUSG00000047264	Zfp358	GO:0001228
ENSMUSG00000047264	Zfp358	GO:0001228
ENSMUSG00000047264	Zfp358	GO:0001228
ENSMUSG00000002108	Nr1h3	GO:0001228
ENSMUSG00000002108	Nr1h3	GO:0001228
ENSMUSG00000002108	Nr1h3	GO:0001228
ENSMUSG00000026572	Tbx19	GO:0001228
ENSMUSG00000026572	Tbx19	GO:0001228
ENSMUSG00000018899	Irf1	GO:0001228
ENSMUSG00000018899	Irf1	GO:0001228
ENSMUSG00000018899	Irf1	GO:0001228
ENSMUSG00000006215	Zbtb17	GO:0001228
ENSMUSG00000006215	Zbtb17	GO:0001228
ENSMUSG00000068327	Tlx2	GO:0001228
ENSMUSG00000068327	Tlx2	GO:0001228
ENSMUSG00000055116	Arntl	GO:0001228
ENSMUSG00000055116	Arntl	GO:0001228
ENSMUSG00000055116	Arntl	GO:0001228
ENSMUSG00000055116	Arntl	GO:0001228
ENSMUSG00000055116	Arntl	GO:0001228
ENSMUSG00000055116	Arntl	GO:0001228
ENSMUSG00000057637	Prdm2	GO:0001228
ENSMUSG00000057637	Prdm2	GO:0001228
ENSMUSG00000057637	Prdm2	GO:0001228
ENSMUSG00000057637	Prdm2	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000039191	Rbpj	GO:0001228
ENSMUSG00000038253	Hoxa5	GO:0001228
ENSMUSG00000038253	Hoxa5	GO:0001228
ENSMUSG00000038236	Hoxa7	GO:0001228
ENSMUSG00000038236	Hoxa7	GO:0001228
ENSMUSG00000038227	Hoxa9	GO:0001228
ENSMUSG00000038227	Hoxa9	GO:0001228
ENSMUSG00000038227	Hoxa9	GO:0001228
ENSMUSG00000038227	Hoxa9	GO:0001228
ENSMUSG00000000938	Hoxa10	GO:0001228
ENSMUSG00000000938	Hoxa10	GO:0001228
ENSMUSG00000000938	Hoxa10	GO:0001228
ENSMUSG00000078502	Zfp268	GO:0001228
ENSMUSG00000078502	Zfp268	GO:0001228
ENSMUSG00000078502	Zfp268	GO:0001228
ENSMUSG00000032228	Tcf12	GO:0001228
ENSMUSG00000032228	Tcf12	GO:0001228
ENSMUSG00000032228	Tcf12	GO:0001228
ENSMUSG00000032228	Tcf12	GO:0001228
ENSMUSG00000032228	Tcf12	GO:0001228
ENSMUSG00000066007	Zfp600	GO:0001228
ENSMUSG00000066007	Zfp600	GO:0001228
ENSMUSG00000066007	Zfp600	GO:0001228
ENSMUSG00000042812	Foxf1	GO:0001228
ENSMUSG00000042812	Foxf1	GO:0001228
ENSMUSG00000038203	Hoxa13	GO:0001228
ENSMUSG00000038203	Hoxa13	GO:0001228
ENSMUSG00000046714	Foxc2	GO:0001228
ENSMUSG00000046714	Foxc2	GO:0001216
ENSMUSG00000046714	Foxc2	GO:0001216
ENSMUSG00000046714	Foxc2	GO:0001228
ENSMUSG00000046714	Foxc2	GO:0001216
ENSMUSG00000046714	Foxc2	GO:0001216
ENSMUSG00000052675	Zfp112	GO:0001228
ENSMUSG00000052675	Zfp112	GO:0001228
ENSMUSG00000032515	Csrnp1	GO:0001228
ENSMUSG00000032515	Csrnp1	GO:0001228
ENSMUSG00000032515	Csrnp1	GO:0001228
ENSMUSG00000026459	Myog	GO:0001228
ENSMUSG00000026459	Myog	GO:0001228
ENSMUSG00000026459	Myog	GO:0001228
ENSMUSG00000026459	Myog	GO:0001228
ENSMUSG00000018604	Tbx3	GO:0001228
ENSMUSG00000018604	Tbx3	GO:0001228
ENSMUSG00000018604	Tbx3	GO:0001228
ENSMUSG00000018604	Tbx3	GO:0001228
ENSMUSG00000039275	Foxk2	GO:0001228
ENSMUSG00000039275	Foxk2	GO:0001228
ENSMUSG00000018263	Tbx5	GO:0001228
ENSMUSG00000028890	Mtf1	GO:0001228
ENSMUSG00000028890	Mtf1	GO:0001228
ENSMUSG00000028890	Mtf1	GO:0001228
ENSMUSG00000028890	Mtf1	GO:0001228
ENSMUSG00000028890	Mtf1	GO:0001228
ENSMUSG00000026735	Ptf1a	GO:0001228
ENSMUSG00000074406	Zfp628	GO:0001228
ENSMUSG00000039238	Zfp750	GO:0001228
ENSMUSG00000039238	Zfp750	GO:0001228
ENSMUSG00000039238	Zfp750	GO:0001228
ENSMUSG00000039238	Zfp750	GO:0001228
ENSMUSG00000043013	Onecut1	GO:0001228
ENSMUSG00000038797	Zscan2	GO:0001228
ENSMUSG00000046470	Sox18	GO:0001228
ENSMUSG00000046470	Sox18	GO:0001228
ENSMUSG00000042477	Tfap2e	GO:0001228
ENSMUSG00000062040	Zfp27	GO:0001228
ENSMUSG00000062040	Zfp27	GO:0001228
ENSMUSG00000062040	Zfp27	GO:0001228
ENSMUSG00000062040	Zfp27	GO:0001228
ENSMUSG00000062040	Zfp27	GO:0001228
ENSMUSG00000025959	Klf7	GO:0001228
ENSMUSG00000025959	Klf7	GO:0001228
ENSMUSG00000055633	Zfp580	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000025958	Creb1	GO:0001228
ENSMUSG00000047036	Zfp445	GO:0001228
ENSMUSG00000047036	Zfp445	GO:0001228
ENSMUSG00000059552	Trp53	GO:0001228
ENSMUSG00000059552	Trp53	GO:0001228
ENSMUSG00000059552	Trp53	GO:0001228
ENSMUSG00000059552	Trp53	GO:0001216
ENSMUSG00000059552	Trp53	GO:0001216
ENSMUSG00000059552	Trp53	GO:0001228
ENSMUSG00000003032	Klf4	GO:0001228
ENSMUSG00000003032	Klf4	GO:0001228
ENSMUSG00000003032	Klf4	GO:0001228
ENSMUSG00000003032	Klf4	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000003051	Elf3	GO:0001228
ENSMUSG00000095139	Pou3f2	GO:0001228
ENSMUSG00000095139	Pou3f2	GO:0001228
ENSMUSG00000010505	Myt1	GO:0001228
ENSMUSG00000010505	Myt1	GO:0001228
ENSMUSG00000012520	Phox2b	GO:0001228
ENSMUSG00000012520	Phox2b	GO:0001228
ENSMUSG00000012520	Phox2b	GO:0001228
ENSMUSG00000003282	Plag1	GO:0001228
ENSMUSG00000003282	Plag1	GO:0001228
ENSMUSG00000026686	Lmx1a	GO:0001228
ENSMUSG00000026686	Lmx1a	GO:0001228
ENSMUSG00000052534	Pbx1	GO:0001228
ENSMUSG00000052534	Pbx1	GO:0001228
ENSMUSG00000052534	Pbx1	GO:0001228
ENSMUSG00000052534	Pbx1	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000027104	Atf2	GO:0001228
ENSMUSG00000059824	Dbp	GO:0001228
ENSMUSG00000059824	Dbp	GO:0001228
ENSMUSG00000029135	Fosl2	GO:0001228
ENSMUSG00000029135	Fosl2	GO:0001228
ENSMUSG00000039967	Zfp292	GO:0001228
ENSMUSG00000039967	Zfp292	GO:0001228
ENSMUSG00000039967	Zfp292	GO:0001228
ENSMUSG00000001819	Hoxd13	GO:0001228
ENSMUSG00000001819	Hoxd13	GO:0001228
ENSMUSG00000001819	Hoxd13	GO:0001228
ENSMUSG00000050368	Hoxd10	GO:0001228
ENSMUSG00000027102	Hoxd8	GO:0001228
ENSMUSG00000027102	Hoxd8	GO:0001228
ENSMUSG00000079277	Hoxd3	GO:0001228
ENSMUSG00000079277	Hoxd3	GO:0001228
ENSMUSG00000079277	Hoxd3	GO:0001228
ENSMUSG00000101174	Hoxd4	GO:0001228
ENSMUSG00000101174	Hoxd4	GO:0001228
ENSMUSG00000037335	Hand1	GO:0001228
ENSMUSG00000037335	Hand1	GO:0001228
ENSMUSG00000015839	Nfe2l2	GO:0001228
ENSMUSG00000026663	Atf6	GO:0001228
ENSMUSG00000026663	Atf6	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020167	Tcf3	GO:0001228
ENSMUSG00000020453	Patz1	GO:0001228
ENSMUSG00000045518	Onecut3	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037017	Zscan21	GO:0001228
ENSMUSG00000037007	Zfp113	GO:0001228
ENSMUSG00000037007	Zfp113	GO:0001228
ENSMUSG00000037007	Zfp113	GO:0001228
ENSMUSG00000045252	Zfp574	GO:0001228
ENSMUSG00000045252	Zfp574	GO:0001228
ENSMUSG00000005677	Nr1i3	GO:0001228
ENSMUSG00000005677	Nr1i3	GO:0001228
ENSMUSG00000005677	Nr1i3	GO:0001228
ENSMUSG00000035041	Creb3l3	GO:0001228
ENSMUSG00000035041	Creb3l3	GO:0001228
ENSMUSG00000074622	Mafb	GO:0001228
ENSMUSG00000028466	Creb3	GO:0001228
ENSMUSG00000006311	Etv2	GO:0001228
ENSMUSG00000006311	Etv2	GO:0001228
ENSMUSG00000026398	Nr5a2	GO:0001228
ENSMUSG00000055053	Nfic	GO:0001228
ENSMUSG00000055053	Nfic	GO:0001228
ENSMUSG00000055053	Nfic	GO:0001228
ENSMUSG00000055053	Nfic	GO:0001228
ENSMUSG00000055053	Nfic	GO:0001228
ENSMUSG00000030386	Zfp606	GO:0001228
ENSMUSG00000030386	Zfp606	GO:0001228
ENSMUSG00000030386	Zfp606	GO:0001228
ENSMUSG00000014030	Pax5	GO:0001228
ENSMUSG00000026976	Pax8	GO:0001228
ENSMUSG00000026976	Pax8	GO:0001228
ENSMUSG00000051034	Zfp11	GO:0001228
ENSMUSG00000020248	Nfyb	GO:0001228
ENSMUSG00000020248	Nfyb	GO:0001228
ENSMUSG00000020248	Nfyb	GO:0001228
ENSMUSG00000025902	Sox17	GO:0001228
ENSMUSG00000025902	Sox17	GO:0001228
ENSMUSG00000025902	Sox17	GO:0001228
ENSMUSG00000025902	Sox17	GO:0001228
ENSMUSG00000025902	Sox17	GO:0001228
ENSMUSG00000025902	Sox17	GO:0001228
ENSMUSG00000008496	Pou2f2	GO:0001228
ENSMUSG00000008496	Pou2f2	GO:0001228
ENSMUSG00000008496	Pou2f2	GO:0001228
ENSMUSG00000008496	Pou2f2	GO:0001228
ENSMUSG00000008496	Pou2f2	GO:0001228
ENSMUSG00000008496	Pou2f2	GO:0001228
ENSMUSG00000008496	Pou2f2	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000060261	Gtf2i	GO:0001228
ENSMUSG00000028341	Nr4a3	GO:0001228
ENSMUSG00000028341	Nr4a3	GO:0001228
ENSMUSG00000028341	Nr4a3	GO:0001228
ENSMUSG00000028341	Nr4a3	GO:0001228
ENSMUSG00000009471	Myod1	GO:0001228
ENSMUSG00000009471	Myod1	GO:0001228
ENSMUSG00000009471	Myod1	GO:0001228
ENSMUSG00000009471	Myod1	GO:0001228
ENSMUSG00000009471	Myod1	GO:0001228
ENSMUSG00000017861	Mybl2	GO:0001228
ENSMUSG00000017861	Mybl2	GO:0001228
ENSMUSG00000066224	Arid3c	GO:0001228
ENSMUSG00000040310	Alx4	GO:0001228
ENSMUSG00000040310	Alx4	GO:0001228
ENSMUSG00000017950	Hnf4a	GO:0001228
ENSMUSG00000017950	Hnf4a	GO:0001228
ENSMUSG00000051251	Nhlh1	GO:0001228
ENSMUSG00000051251	Nhlh1	GO:0001228
